Voltage 1,Voltage2,Voltage3,Voltage 4,Current,Audio 
,4.1552,5.1053,-5.1053,,
,4.1553,5.1054,-5.1054,,
,4.1554,5.1055,-5.1055,,
,4.1555,5.1056,-5.1056,,
,4.1556,5.1057,-5.1057,,
,4.1557,5.1058,-5.1058,,
,4.1558,5.1059,-5.1059,,
,4.1559,5.106,-5.106,,
,4.156,5.1061,-5.1061,,
,4.1561,5.1062,-5.1062,,
,4.1562,5.1063,-5.1063,,
,4.1563,5.1064,-5.1064,,
,4.1564,5.1065,-5.1065,,
,4.1565,5.1066,-5.1066,,
,4.1566,5.1067,-5.1067,,
,4.1567,5.1068,-5.1068,,
,4.1568,5.1069,-5.1069,,
,4.1569,5.107,-5.107,,
,4.157,5.1071,-5.1071,,
,4.1571,5.1072,-5.1072,,
,4.1572,5.1073,-5.1073,,
,4.1573,5.1074,-5.1074,,
,4.1574,5.1075,-5.1075,,
,4.1575,5.1076,-5.1076,,
,4.1576,5.1077,-5.1077,,
,4.1577,5.1078,-5.1078,,
,4.1578,5.1079,-5.1079,,
,4.1579,5.108,-5.108,,
,4.158,5.1081,-5.1081,,
,4.1581,5.1082,-5.1082,,
,4.1582,5.1083,-5.1083,,
,4.1583,5.1084,-5.1084,,
,4.1584,5.1085,-5.1085,,
,4.1585,5.1086,-5.1086,,
,4.1586,5.1087,-5.1087,,
,4.1587,5.1088,-5.1088,,
,4.1588,5.1089,-5.1089,,
,4.1589,5.109,-5.109,,
,4.159,5.1091,-5.1091,,
,4.1591,5.1092,-5.1092,,
,4.1592,5.1093,-5.1093,,
,4.1593,5.1094,-5.1094,,
,4.1594,5.1095,-5.1095,,
,4.1595,5.1096,-5.1096,,
,4.1596,5.1097,-5.1097,,
,4.1597,5.1098,-5.1098,,
,4.1598,5.1099,-5.1099,,
,4.1599,5.11,-5.11,,
,4.16,5.1101,-5.1101,,
,4.1601,5.1102,-5.1102,,
,4.1602,5.1103,-5.1103,,
,4.1603,5.1104,-5.1104,,
,4.1604,5.1105,-5.1105,,
,4.1605,5.1106,-5.1106,,
,4.1606,5.1107,-5.1107,,
,4.1607,5.1108,-5.1108,,
,4.1608,5.1109,-5.1109,,
,4.1609,5.111,-5.111,,
,4.161,5.1111,-5.1111,,
,4.1611,5.1112,-5.1112,,
,4.1612,5.1113,-5.1113,,
,4.1613,5.1114,-5.1114,,
,4.1614,5.1115,-5.1115,,
,4.1615,5.1116,-5.1116,,
,4.1616,5.1117,-5.1117,,
,4.1617,5.1118,-5.1118,,
,4.1618,5.1119,-5.1119,,
,4.1619,5.112,-5.112,,
,4.162,5.1121,-5.1121,,
,4.1621,5.1122,-5.1122,,
,4.1622,5.1123,-5.1123,,
,4.1623,5.1124,-5.1124,,
,4.1624,5.1125,-5.1125,,
,4.1625,5.1126,-5.1126,,
,4.1626,5.1127,-5.1127,,
,4.1627,5.1128,-5.1128,,
,4.1628,5.1129,-5.1129,,
,4.1629,5.113,-5.113,,
,4.163,5.1131,-5.1131,,
,4.1631,5.1132,-5.1132,,
,4.1632,5.1133,-5.1133,,
,4.1633,5.1134,-5.1134,,
,4.1634,5.1135,-5.1135,,
,4.1635,5.1136,-5.1136,,
,4.1636,5.1137,-5.1137,,
,4.1637,5.1138,-5.1138,,
,4.1638,5.1139,-5.1139,,
,4.1639,5.114,-5.114,,
,4.164,5.1141,-5.1141,,
,4.1641,5.1142,-5.1142,,
,4.1642,5.1143,-5.1143,,
,4.1643,5.1144,-5.1144,,
,4.1644,5.1145,-5.1145,,
,4.1645,5.1146,-5.1146,,
,4.1646,5.1147,-5.1147,,
,4.1647,5.1148,-5.1148,,
,4.1648,5.1149,-5.1149,,
,4.1649,5.115,-5.115,,
,4.165,5.1151,-5.1151,,
,4.1651,5.1152,-5.1152,,
,4.1652,5.1153,-5.1153,,
,4.1653,5.1154,-5.1154,,
,4.1654,5.1155,-5.1155,,
,4.1655,5.1156,-5.1156,,
,4.1656,5.1157,-5.1157,,
,4.1657,5.1158,-5.1158,,
,4.1658,5.1159,-5.1159,,
,4.1659,5.116,-5.116,,
,4.166,5.1161,-5.1161,,
,4.1661,5.1162,-5.1162,,
,4.1662,5.1163,-5.1163,,
,4.1663,5.1164,-5.1164,,
,4.1664,5.1165,-5.1165,,
,4.1665,5.1166,-5.1166,,
,4.1666,5.1167,-5.1167,,
,4.1667,5.1168,-5.1168,,
,4.1668,5.1169,-5.1169,,
,4.1669,5.117,-5.117,,
,4.167,5.1171,-5.1171,,
,4.1671,5.1172,-5.1172,,
,4.1672,5.1173,-5.1173,,
,4.1673,5.1174,-5.1174,,
,4.1674,5.1175,-5.1175,,
,4.1675,5.1176,-5.1176,,
,4.1676,5.1177,-5.1177,,
,4.1677,5.1178,-5.1178,,
,4.1678,5.1179,-5.1179,,
,4.1679,5.118,-5.118,,
,4.168,5.1181,-5.1181,,
,4.1681,5.1182,-5.1182,,
,4.1682,5.1183,-5.1183,,
,4.1683,5.1184,-5.1184,,
,4.1684,5.1185,-5.1185,,
,4.1685,5.1186,-5.1186,,
,4.1686,5.1187,-5.1187,,
,4.1687,5.1188,-5.1188,,
,4.1688,5.1189,-5.1189,,
,4.1689,5.119,-5.119,,
,4.169,5.1191,-5.1191,,
,4.1691,5.1192,-5.1192,,
,4.1692,5.1193,-5.1193,,
,4.1693,5.1194,-5.1194,,
,4.1694,5.1195,-5.1195,,
,4.1695,5.1196,-5.1196,,
,4.1696,5.1197,-5.1197,,
,4.1697,5.1198,-5.1198,,
,4.1698,5.1199,-5.1199,,
,4.1699,5.12,-5.12,,
,4.17,5.1201,-5.1201,,
,4.1701,5.1202,-5.1202,,
,4.1702,5.1203,-5.1203,,
,4.1703,5.1204,-5.1204,,
,4.1704,5.1205,-5.1205,,
,4.1705,5.1206,-5.1206,,
,4.1706,5.1207,-5.1207,,
,4.1707,5.1208,-5.1208,,
,4.1708,5.1209,-5.1209,,
,4.1709,5.121,-5.121,,
,4.171,5.1211,-5.1211,,
,4.1711,5.1212,-5.1212,,
,4.1712,5.1213,-5.1213,,
,4.1713,5.1214,-5.1214,,
,4.1714,5.1215,-5.1215,,
,4.1715,5.1216,-5.1216,,
,4.1716,5.1217,-5.1217,,
,4.1717,5.1218,-5.1218,,
,4.1718,5.1219,-5.1219,,
,4.1719,5.122,-5.122,,
,4.172,5.1221,-5.1221,,
,4.1721,5.1222,-5.1222,,
,4.1722,5.1223,-5.1223,,
,4.1723,5.1224,-5.1224,,
,4.1724,5.1225,-5.1225,,
,4.1725,5.1226,-5.1226,,
,4.1726,5.1227,-5.1227,,
,4.1727,5.1228,-5.1228,,
,4.1728,5.1229,-5.1229,,
,4.1729,5.123,-5.123,,
,4.173,5.1231,-5.1231,,
,4.1731,5.1232,-5.1232,,
,4.1732,5.1233,-5.1233,,
,4.1733,5.1234,-5.1234,,
,4.1734,5.1235,-5.1235,,
,4.1735,5.1236,-5.1236,,
,4.1736,5.1237,-5.1237,,
,4.1737,5.1238,-5.1238,,
,4.1738,5.1239,-5.1239,,
,4.1739,5.124,-5.124,,
,4.174,5.1241,-5.1241,,
,4.1741,5.1242,-5.1242,,
,4.1742,5.1243,-5.1243,,
,4.1743,5.1244,-5.1244,,
,4.1744,5.1245,-5.1245,,
,4.1745,5.1246,-5.1246,,
,4.1746,5.1247,-5.1247,,
,4.1747,5.1248,-5.1248,,
,4.1748,5.1249,-5.1249,,
,4.1749,5.125,-5.125,,
,4.175,5.1251,-5.1251,,
,4.1751,5.1252,-5.1252,,
,4.1752,5.1253,-5.1253,,
,4.1753,5.1254,-5.1254,,
,4.1754,5.1255,-5.1255,,
,4.1755,5.1256,-5.1256,,
,4.1756,5.1257,-5.1257,,
,4.1757,5.1258,-5.1258,,
,4.1758,5.1259,-5.1259,,
,4.1759,5.126,-5.126,,
,4.176,5.1261,-5.1261,,
,4.1761,5.1262,-5.1262,,
,4.1762,5.1263,-5.1263,,
,4.1763,5.1264,-5.1264,,
,4.1764,5.1265,-5.1265,,
,4.1765,5.1266,-5.1266,,
,4.1766,5.1267,-5.1267,,
,4.1767,5.1268,-5.1268,,
,4.1768,5.1269,-5.1269,,
,4.1769,5.127,-5.127,,
,4.177,5.1271,-5.1271,,
,4.1771,5.1272,-5.1272,,
,4.1772,5.1273,-5.1273,,
,4.1773,5.1274,-5.1274,,
,4.1774,5.1275,-5.1275,,
,4.1775,5.1276,-5.1276,,
,4.1776,5.1277,-5.1277,,
,4.1777,5.1278,-5.1278,,
,4.1778,5.1279,-5.1279,,
,4.1779,5.128,-5.128,,
,4.178,5.1281,-5.1281,,
,4.1781,5.1282,-5.1282,,
,4.1782,5.1283,-5.1283,,
,4.1783,5.1284,-5.1284,,
,4.1784,5.1285,-5.1285,,
,4.1785,5.1286,-5.1286,,
,4.1786,5.1287,-5.1287,,
,4.1787,5.1288,-5.1288,,
,4.1788,5.1289,-5.1289,,
,4.1789,5.129,-5.129,,
,4.179,5.1291,-5.1291,,
,4.1791,5.1292,-5.1292,,
,4.1792,5.1293,-5.1293,,
,4.1793,5.1294,-5.1294,,
,4.1794,5.1295,-5.1295,,
,4.1795,5.1296,-5.1296,,
,4.1796,5.1297,-5.1297,,
,4.1797,5.1298,-5.1298,,
,4.1798,5.1299,-5.1299,,
,4.1799,5.13,-5.13,,
,4.18,5.1301,-5.1301,,
,4.1801,5.1302,-5.1302,,
,4.1802,5.1303,-5.1303,,
,4.1803,5.1304,-5.1304,,
,4.1804,5.1305,-5.1305,,
,4.1805,5.1306,-5.1306,,
,4.1806,5.1307,-5.1307,,
,4.1807,5.1308,-5.1308,,
,4.1808,5.1309,-5.1309,,
,4.1809,5.131,-5.131,,
,4.181,5.1311,-5.1311,,
,4.1811,5.1312,-5.1312,,
,4.1812,5.1313,-5.1313,,
,4.1813,5.1314,-5.1314,,
,4.1814,5.1315,-5.1315,,
,4.1815,5.1316,-5.1316,,
,4.1816,5.1317,-5.1317,,
,4.1817,5.1318,-5.1318,,
,4.1818,5.1319,-5.1319,,
,4.1819,5.132,-5.132,,
,4.182,5.1321,-5.1321,,
,4.1821,5.1322,-5.1322,,
,4.1822,5.1323,-5.1323,,
,4.1823,5.1324,-5.1324,,
,4.1824,5.1325,-5.1325,,
,4.1825,5.1326,-5.1326,,
,4.1826,5.1327,-5.1327,,
,4.1827,5.1328,-5.1328,,
,4.1828,5.1329,-5.1329,,
,4.1829,5.133,-5.133,,
,4.183,5.1331,-5.1331,,
,4.1831,5.1332,-5.1332,,
,4.1832,5.1333,-5.1333,,
,4.1833,5.1334,-5.1334,,
,4.1834,5.1335,-5.1335,,
,4.1835,5.1336,-5.1336,,
,4.1836,5.1337,-5.1337,,
,4.1837,5.1338,-5.1338,,
,4.1838,5.1339,-5.1339,,
,4.1839,5.134,-5.134,,
,4.184,5.1341,-5.1341,,
,4.1841,5.1342,-5.1342,,
,4.1842,5.1343,-5.1343,,
,4.1843,5.1344,-5.1344,,
,4.1844,5.1345,-5.1345,,
,4.1845,5.1346,-5.1346,,
,4.1846,5.1347,-5.1347,,
,4.1847,5.1348,-5.1348,,
,4.1848,5.1349,-5.1349,,
,4.1849,5.135,-5.135,,
,4.185,5.1351,-5.1351,,
,4.1851,5.1352,-5.1352,,
,4.1852,5.1353,-5.1353,,
,4.1853,5.1354,-5.1354,,
,4.1854,5.1355,-5.1355,,
,4.1855,5.1356,-5.1356,,
,4.1856,5.1357,-5.1357,,
,4.1857,5.1358,-5.1358,,
,4.1858,5.1359,-5.1359,,
,4.1859,5.136,-5.136,,
,4.186,5.1361,-5.1361,,
,4.1861,5.1362,-5.1362,,
,4.1862,5.1363,-5.1363,,
,4.1863,5.1364,-5.1364,,
,4.1864,5.1365,-5.1365,,
,4.1865,5.1366,-5.1366,,
,4.1866,5.1367,-5.1367,,
,4.1867,5.1368,-5.1368,,
,4.1868,5.1369,-5.1369,,
,4.1869,5.137,-5.137,,
,4.187,5.1371,-5.1371,,
,4.1871,5.1372,-5.1372,,
,4.1872,5.1373,-5.1373,,
,4.1873,5.1374,-5.1374,,
,4.1874,5.1375,-5.1375,,
,4.1875,5.1376,-5.1376,,
,4.1876,5.1377,-5.1377,,
,4.1877,5.1378,-5.1378,,
,4.1878,5.1379,-5.1379,,
,4.1879,5.138,-5.138,,
,4.188,5.1381,-5.1381,,
,4.1881,5.1382,-5.1382,,
,4.1882,5.1383,-5.1383,,
,4.1883,5.1384,-5.1384,,
,4.1884,5.1385,-5.1385,,
,4.1885,5.1386,-5.1386,,
,4.1886,5.1387,-5.1387,,
,4.1887,5.1388,-5.1388,,
,4.1888,5.1389,-5.1389,,
,4.1889,5.139,-5.139,,
,4.189,5.1391,-5.1391,,
,4.1891,5.1392,-5.1392,,
,4.1892,5.1393,-5.1393,,
,4.1893,5.1394,-5.1394,,
,4.1894,5.1395,-5.1395,,
,4.1895,5.1396,-5.1396,,
,4.1896,5.1397,-5.1397,,
,4.1897,5.1398,-5.1398,,
,4.1898,5.1399,-5.1399,,
,4.1899,5.14,-5.14,,
,4.19,5.1401,-5.1401,,
,4.1901,5.1402,-5.1402,,
,4.1902,5.1403,-5.1403,,
,4.1903,5.1404,-5.1404,,
,4.1904,5.1405,-5.1405,,
,4.1905,5.1406,-5.1406,,
,4.1906,5.1407,-5.1407,,
,4.1907,5.1408,-5.1408,,
,4.1908,5.1409,-5.1409,,
,4.1909,5.141,-5.141,,
,4.191,5.1411,-5.1411,,
,4.1911,5.1412,-5.1412,,
,4.1912,5.1413,-5.1413,,
,4.1913,5.1414,-5.1414,,
,4.1914,5.1415,-5.1415,,
,4.1915,5.1416,-5.1416,,
,4.1916,5.1417,-5.1417,,
,4.1917,5.1418,-5.1418,,
,4.1918,5.1419,-5.1419,,
,4.1919,5.142,-5.142,,
,4.192,5.1421,-5.1421,,
,4.1921,5.1422,-5.1422,,
,4.1922,5.1423,-5.1423,,
,4.1923,5.1424,-5.1424,,
,4.1924,5.1425,-5.1425,,
,4.1925,5.1426,-5.1426,,
,4.1926,5.1427,-5.1427,,
,4.1927,5.1428,-5.1428,,
,4.1928,5.1429,-5.1429,,
,4.1929,5.143,-5.143,,
,4.193,5.1431,-5.1431,,
,4.1931,5.1432,-5.1432,,
,4.1932,5.1433,-5.1433,,
,4.1933,5.1434,-5.1434,,
,4.1934,5.1435,-5.1435,,
,4.1935,5.1436,-5.1436,,
,4.1936,5.1437,-5.1437,,
,4.1937,5.1438,-5.1438,,
,4.1938,5.1439,-5.1439,,
,4.1939,5.144,-5.144,,
,4.194,5.1441,-5.1441,,
,4.1941,5.1442,-5.1442,,
,4.1942,5.1443,-5.1443,,
,4.1943,5.1444,-5.1444,,
,4.1944,5.1445,-5.1445,,
,4.1945,5.1446,-5.1446,,
,4.1946,5.1447,-5.1447,,
,4.1947,5.1448,-5.1448,,
,4.1948,5.1449,-5.1449,,
,4.1949,5.145,-5.145,,
,4.195,5.1451,-5.1451,,
,4.1951,5.1452,-5.1452,,
,4.1952,5.1453,-5.1453,,
,4.1953,5.1454,-5.1454,,
,4.1954,5.1455,-5.1455,,
,4.1955,5.1456,-5.1456,,
,4.1956,5.1457,-5.1457,,
,4.1957,5.1458,-5.1458,,
,4.1958,5.1459,-5.1459,,
,4.1959,5.146,-5.146,,
,4.196,5.1461,-5.1461,,
,4.1961,5.1462,-5.1462,,
,4.1962,5.1463,-5.1463,,
,4.1963,5.1464,-5.1464,,
,4.1964,5.1465,-5.1465,,
,4.1965,5.1466,-5.1466,,
,4.1966,5.1467,-5.1467,,
,4.1967,5.1468,-5.1468,,
,4.1968,5.1469,-5.1469,,
,4.1969,5.147,-5.147,,
,4.197,5.1471,-5.1471,,
,4.1971,5.1472,-5.1472,,
,4.1972,5.1473,-5.1473,,
,4.1973,5.1474,-5.1474,,
,4.1974,5.1475,-5.1475,,
,4.1975,5.1476,-5.1476,,
,4.1976,5.1477,-5.1477,,
,4.1977,5.1478,-5.1478,,
,4.1978,5.1479,-5.1479,,
,4.1979,5.148,-5.148,,
,4.198,5.1481,-5.1481,,
,4.1981,5.1482,-5.1482,,
,4.1982,5.1483,-5.1483,,
,4.1983,5.1484,-5.1484,,
,4.1984,5.1485,-5.1485,,
,4.1985,5.1486,-5.1486,,
,4.1986,5.1487,-5.1487,,
,4.1987,5.1488,-5.1488,,
,4.1988,5.1489,-5.1489,,
,4.1989,5.149,-5.149,,
,4.199,5.1491,-5.1491,,
,4.1991,5.1492,-5.1492,,
,4.1992,5.1493,-5.1493,,
,4.1993,5.1494,-5.1494,,
,4.1994,5.1495,-5.1495,,
,4.1995,5.1496,-5.1496,,
,4.1996,5.1497,-5.1497,,
,4.1997,5.1498,-5.1498,,
,4.1998,5.1499,-5.1499,,
,4.1999,5.15,-5.15,,
,4.2,5.1501,-5.1501,,
,4.2001,5.1502,-5.1502,,
,4.2002,5.1503,-5.1503,,
,4.2003,5.1504,-5.1504,,
,4.2004,5.1505,-5.1505,,
,4.2005,5.1506,-5.1506,,
,4.2006,5.1507,-5.1507,,
,4.2007,5.1508,-5.1508,,
,4.2008,5.1509,-5.1509,,
,4.2009,5.151,-5.151,,
,4.201,5.1511,-5.1511,,
,4.2011,5.1512,-5.1512,,
,4.2012,5.1513,-5.1513,,
,4.2013,5.1514,-5.1514,,
,4.2014,5.1515,-5.1515,,
,4.2015,5.1516,-5.1516,,
,4.2016,5.1517,-5.1517,,
,4.2017,5.1518,-5.1518,,
,4.2018,5.1519,-5.1519,,
,4.2019,5.152,-5.152,,
,4.202,5.1521,-5.1521,,
,4.2021,5.1522,-5.1522,,
,4.2022,5.1523,-5.1523,,
,4.2023,5.1524,-5.1524,,
,4.2024,5.1525,-5.1525,,
,4.2025,5.1526,-5.1526,,
,4.2026,5.1527,-5.1527,,
,4.2027,5.1528,-5.1528,,
,4.2028,5.1529,-5.1529,,
,4.2029,5.153,-5.153,,
,4.203,5.1531,-5.1531,,
,4.2031,5.1532,-5.1532,,
,4.2032,5.1533,-5.1533,,
,4.2033,5.1534,-5.1534,,
,4.2034,5.1535,-5.1535,,
,4.2035,5.1536,-5.1536,,
,4.2036,5.1537,-5.1537,,
,4.2037,5.1538,-5.1538,,
,4.2038,5.1539,-5.1539,,
,4.2039,5.154,-5.154,,
,4.204,5.1541,-5.1541,,
,4.2041,5.1542,-5.1542,,
,4.2042,5.1543,-5.1543,,
,4.2043,5.1544,-5.1544,,
,4.2044,5.1545,-5.1545,,
,4.2045,5.1546,-5.1546,,
,4.2046,5.1547,-5.1547,,
,4.2047,5.1548,-5.1548,,
,4.2048,5.1549,-5.1549,,
,4.2049,5.155,-5.155,,
,4.205,5.1551,-5.1551,,
,4.2051,5.1552,-5.1552,,
,4.2052,5.1553,-5.1553,,
,4.2053,5.1554,-5.1554,,
,4.2054,5.1555,-5.1555,,
,4.2055,5.1556,-5.1556,,
,4.2056,5.1557,-5.1557,,
,4.2057,5.1558,-5.1558,,
,4.2058,5.1559,-5.1559,,
,4.2059,5.156,-5.156,,
,4.206,5.1561,-5.1561,,
,4.2061,5.1562,-5.1562,,
,4.2062,5.1563,-5.1563,,
,4.2063,5.1564,-5.1564,,
,4.2064,5.1565,-5.1565,,
,4.2065,5.1566,-5.1566,,
,4.2066,5.1567,-5.1567,,
,4.2067,5.1568,-5.1568,,
,4.2068,5.1569,-5.1569,,
,4.2069,5.157,-5.157,,
,4.207,5.1571,-5.1571,,
,4.2071,5.1572,-5.1572,,
,4.2072,5.1573,-5.1573,,
,4.2073,5.1574,-5.1574,,
,4.2074,5.1575,-5.1575,,
,4.2075,5.1576,-5.1576,,
,4.2076,5.1577,-5.1577,,
,4.2077,5.1578,-5.1578,,
,4.2078,5.1579,-5.1579,,
,4.2079,5.158,-5.158,,
,4.208,5.1581,-5.1581,,
,4.2081,5.1582,-5.1582,,
,4.2082,5.1583,-5.1583,,
,4.2083,5.1584,-5.1584,,
,4.2084,5.1585,-5.1585,,
,4.2085,5.1586,-5.1586,,
,4.2086,5.1587,-5.1587,,
,4.2087,5.1588,-5.1588,,
,4.2088,5.1589,-5.1589,,
,4.2089,5.159,-5.159,,
,4.209,5.1591,-5.1591,,
,4.2091,5.1592,-5.1592,,
,4.2092,5.1593,-5.1593,,
,4.2093,5.1594,-5.1594,,
,4.2094,5.1595,-5.1595,,
,4.2095,5.1596,-5.1596,,
,4.2096,5.1597,-5.1597,,
,4.2097,5.1598,-5.1598,,
,4.2098,5.1599,-5.1599,,
,4.2099,5.16,-5.16,,
,4.21,5.1601,-5.1601,,
,4.2101,5.1602,-5.1602,,
,4.2102,5.1603,-5.1603,,
,4.2103,5.1604,-5.1604,,
,4.2104,5.1605,-5.1605,,
,4.2105,5.1606,-5.1606,,
,4.2106,5.1607,-5.1607,,
,4.2107,5.1608,-5.1608,,
,4.2108,5.1609,-5.1609,,
,4.2109,5.161,-5.161,,
,4.211,5.1611,-5.1611,,
,4.2111,5.1612,-5.1612,,
,4.2112,5.1613,-5.1613,,
,4.2113,5.1614,-5.1614,,
,4.2114,5.1615,-5.1615,,
,4.2115,5.1616,-5.1616,,
,4.2116,5.1617,-5.1617,,
,4.2117,5.1618,-5.1618,,
,4.2118,5.1619,-5.1619,,
,4.2119,5.162,-5.162,,
,4.212,5.1621,-5.1621,,
,4.2121,5.1622,-5.1622,,
,4.2122,5.1623,-5.1623,,
,4.2123,5.1624,-5.1624,,
,4.2124,5.1625,-5.1625,,
,4.2125,5.1626,-5.1626,,
,4.2126,5.1627,-5.1627,,
,4.2127,5.1628,-5.1628,,
,4.2128,5.1629,-5.1629,,
,4.2129,5.163,-5.163,,
,4.213,5.1631,-5.1631,,
,4.2131,5.1632,-5.1632,,
,4.2132,5.1633,-5.1633,,
,4.2133,5.1634,-5.1634,,
,4.2134,5.1635,-5.1635,,
,4.2135,5.1636,-5.1636,,
,4.2136,5.1637,-5.1637,,
,4.2137,5.1638,-5.1638,,
,4.2138,5.1639,-5.1639,,
,4.2139,5.164,-5.164,,
,4.214,5.1641,-5.1641,,
,4.2141,5.1642,-5.1642,,
,4.2142,5.1643,-5.1643,,
,4.2143,5.1644,-5.1644,,
,4.2144,5.1645,-5.1645,,
,4.2145,5.1646,-5.1646,,
,4.2146,5.1647,-5.1647,,
,4.2147,5.1648,-5.1648,,
,4.2148,5.1649,-5.1649,,
,4.2149,5.165,-5.165,,
,4.215,5.1651,-5.1651,,
,4.2151,5.1652,-5.1652,,
,4.2152,5.1653,-5.1653,,
,4.2153,5.1654,-5.1654,,
,4.2154,5.1655,-5.1655,,
,4.2155,5.1656,-5.1656,,
,4.2156,5.1657,-5.1657,,
,4.2157,5.1658,-5.1658,,
,4.2158,5.1659,-5.1659,,
,4.2159,5.166,-5.166,,
,4.216,5.1661,-5.1661,,
,4.2161,5.1662,-5.1662,,
,4.2162,5.1663,-5.1663,,
,4.2163,5.1664,-5.1664,,
,4.2164,5.1665,-5.1665,,
,4.2165,5.1666,-5.1666,,
,4.2166,5.1667,-5.1667,,
,4.2167,5.1668,-5.1668,,
,4.2168,5.1669,-5.1669,,
,4.2169,5.167,-5.167,,
,4.217,5.1671,-5.1671,,
,4.2171,5.1672,-5.1672,,
,4.2172,5.1673,-5.1673,,
,4.2173,5.1674,-5.1674,,
,4.2174,5.1675,-5.1675,,
,4.2175,5.1676,-5.1676,,
,4.2176,5.1677,-5.1677,,
,4.2177,5.1678,-5.1678,,
,4.2178,5.1679,-5.1679,,
,4.2179,5.168,-5.168,,
,4.218,5.1681,-5.1681,,
,4.2181,5.1682,-5.1682,,
,4.2182,5.1683,-5.1683,,
,4.2183,5.1684,-5.1684,,
,4.2184,5.1685,-5.1685,,
,4.2185,5.1686,-5.1686,,
,4.2186,5.1687,-5.1687,,
,4.2187,5.1688,-5.1688,,
,4.2188,5.1689,-5.1689,,
,4.2189,5.169,-5.169,,
,4.219,5.1691,-5.1691,,
,4.2191,5.1692,-5.1692,,
,4.2192,5.1693,-5.1693,,
,4.2193,5.1694,-5.1694,,
,4.2194,5.1695,-5.1695,,
,4.2195,5.1696,-5.1696,,
,4.2196,5.1697,-5.1697,,
,4.2197,5.1698,-5.1698,,
,4.2198,5.1699,-5.1699,,
,4.2199,5.17,-5.17,,
,4.22,5.1701,-5.1701,,
,4.2201,5.1702,-5.1702,,
,4.2202,5.1703,-5.1703,,
,4.2203,5.1704,-5.1704,,
,4.2204,5.1705,-5.1705,,
,4.2205,5.1706,-5.1706,,
,4.2206,5.1707,-5.1707,,
,4.2207,5.1708,-5.1708,,
,4.2208,5.1709,-5.1709,,
,4.2209,5.171,-5.171,,
,4.221,5.1711,-5.1711,,
,4.2211,5.1712,-5.1712,,
,4.2212,5.1713,-5.1713,,
,4.2213,5.1714,-5.1714,,
,4.2214,5.1715,-5.1715,,
,4.2215,5.1716,-5.1716,,
,4.2216,5.1717,-5.1717,,
,4.2217,5.1718,-5.1718,,
,4.2218,5.1719,-5.1719,,
,4.2219,5.172,-5.172,,
,4.222,5.1721,-5.1721,,
,4.2221,5.1722,-5.1722,,
,4.2222,5.1723,-5.1723,,
,4.2223,5.1724,-5.1724,,
,4.2224,5.1725,-5.1725,,
,4.2225,5.1726,-5.1726,,
,4.2226,5.1727,-5.1727,,
,4.2227,5.1728,-5.1728,,
,4.2228,5.1729,-5.1729,,
,4.2229,5.173,-5.173,,
,4.223,5.1731,-5.1731,,
,4.2231,5.1732,-5.1732,,
,4.2232,5.1733,-5.1733,,
,4.2233,5.1734,-5.1734,,
,4.2234,5.1735,-5.1735,,
,4.2235,5.1736,-5.1736,,
,4.2236,5.1737,-5.1737,,
,4.2237,5.1738,-5.1738,,
,4.2238,5.1739,-5.1739,,
,4.2239,5.174,-5.174,,
,4.224,5.1741,-5.1741,,
,4.2241,5.1742,-5.1742,,
,4.2242,5.1743,-5.1743,,
,4.2243,5.1744,-5.1744,,
,4.2244,5.1745,-5.1745,,
,4.2245,5.1746,-5.1746,,
,4.2246,5.1747,-5.1747,,
,4.2247,5.1748,-5.1748,,
,4.2248,5.1749,-5.1749,,
,4.2249,5.175,-5.175,,
,4.225,5.1751,-5.1751,,
,4.2251,5.1752,-5.1752,,
,4.2252,5.1753,-5.1753,,
,4.2253,5.1754,-5.1754,,
,4.2254,5.1755,-5.1755,,
,4.2255,5.1756,-5.1756,,
,4.2256,5.1757,-5.1757,,
,4.2257,5.1758,-5.1758,,
,4.2258,5.1759,-5.1759,,
,4.2259,5.176,-5.176,,
,4.226,5.1761,-5.1761,,
,4.2261,5.1762,-5.1762,,
,4.2262,5.1763,-5.1763,,
,4.2263,5.1764,-5.1764,,
,4.2264,5.1765,-5.1765,,
,4.2265,5.1766,-5.1766,,
,4.2266,5.1767,-5.1767,,
,4.2267,5.1768,-5.1768,,
,4.2268,5.1769,-5.1769,,
,4.2269,5.177,-5.177,,
,4.227,5.1771,-5.1771,,
,4.2271,5.1772,-5.1772,,
,4.2272,5.1773,-5.1773,,
,4.2273,5.1774,-5.1774,,
,4.2274,5.1775,-5.1775,,
,4.2275,5.1776,-5.1776,,
,4.2276,5.1777,-5.1777,,
,4.2277,5.1778,-5.1778,,
,4.2278,5.1779,-5.1779,,
,4.2279,5.178,-5.178,,
,4.228,5.1781,-5.1781,,
,4.2281,5.1782,-5.1782,,
,4.2282,5.1783,-5.1783,,
,4.2283,5.1784,-5.1784,,
,4.2284,5.1785,-5.1785,,
,4.2285,5.1786,-5.1786,,
,4.2286,5.1787,-5.1787,,
,4.2287,5.1788,-5.1788,,
,4.2288,5.1789,-5.1789,,
,4.2289,5.179,-5.179,,
,4.229,5.1791,-5.1791,,
,4.2291,5.1792,-5.1792,,
,4.2292,5.1793,-5.1793,,
,4.2293,5.1794,-5.1794,,
,4.2294,5.1795,-5.1795,,
,4.2295,5.1796,-5.1796,,
,4.2296,5.1797,-5.1797,,
,4.2297,5.1798,-5.1798,,
